,benchmark,Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,Iteration 6,Iteration 7,Iteration 8,Iteration 9,Iteration 10,Iteration 11,Iteration 12,Iteration 13,Iteration 14,Iteration 15,Iteration 16,Iteration 17,Iteration 18,Iteration 19,Iteration 20,Iteration 21,Iteration 22,Iteration 23,Iteration 24,Iteration 25,Iteration 26,Iteration 27,Iteration 28,Iteration 29
30,io.reactivex.rxjava3.internal.operators.observable.ObservableLastTest._Benchmark.benchmark_803f87ad_lastOrDefaultWithPredicateAndEmpty,34529.720680039085,40787.75714825416,41850.97207931025,41557.41349827978,62896.04001719819,76328.37349671034,77705.96146775247,76225.7844854406,76687.84573320043,75269.2968537421,75399.00397915744,76254.32766783384,75041.92191314414,74936.2719954045,75048.94960818965,75959.09122256072,76446.09771530445,75654.290898663,76924.29702615245,75601.56899204137,76641.71112984518,76129.59833888324,76383.86914274194,76599.35524489601,76764.49685218614,78059.38524769411,75688.15231708881,76525.80002559884,77085.30467877683,76078.2949601444
31,io.reactivex.rxjava3.completable.CompletableTest._Benchmark.benchmark_9cdd670c_doOnDisposeErrorDoesntCall,43892.820677560536,65165.732506902605,91122.7161913641,91536.71417383768,91182.14161677171,89519.1850766616,88085.51362861987,91715.21655915285,90588.19791339508,91786.40362513316,92840.72480256986,89945.59277100024,89280.98680302857,90155.88403233608,92436.83292923018,93293.00492137001,89943.40028523379,92254.33414479629,91994.90739198655,90424.10507192014,88067.78077034172,90650.49980290161,90640.85150899344,91621.6499873019,91293.01209133693,93119.98187278218,91928.38860520866,92559.20542350366,91385.88071865767,89223.87950953728
32,io.reactivex.rxjava3.disposables.SerialDisposableTests._Benchmark.benchmark_97b2483e_unsubscribingTwiceDoesUnsubscribeOnce,70624.56431953942,92248.33226246579,115764.80284053819,117181.5320081453,116340.90433246325,120655.11326828734,117849.47161067066,118254.3159528037,118630.24987315839,119078.86481872681,120209.73637627329,114782.63231868949,113278.17482259258,114202.8725543351,114220.15374798875,114202.76601361162,114479.23995320275,114536.75016732466,114305.91911256216,118060.54400440394,118664.27781958743,116527.90181938857,119105.47848903341,118059.06855767392,115200.24211480042,110172.9063677795,103070.17701857362,113266.32496055435,104799.13797529454,102537.4849415007
33,io.reactivex.rxjava3.internal.operators.single.SingleFlatMapTest._Benchmark.benchmark_c692c5a5_normal,4313595.638081686,4402554.936434874,4383127.002317328,4347507.99891365,4339967.007658874,4341250.73228502,4415829.8189435685,4388456.239184957,4423212.130791855,4373578.949602441,4327843.067134512,4317708.034552372,4314146.544943691,4346067.302262777,4341725.954272008,4342006.055153867,4395391.340462009,4416336.481191794,4408194.716444785,4357110.890176204,4333367.765741509,4355493.167785407,4434513.4701304315,4370889.698282691,4315387.112462214,4347440.05085339,4339969.651819021,4380602.744623356,4316180.09589568,4307078.134239899
34,io.reactivex.rxjava3.maybe.MaybeTest._Benchmark.benchmark_cbf17eb1_fromObservableMany,832864.037509149,830781.6568632462,831072.3264647981,827952.2289961386,824270.0096943309,822790.0576904846,823747.8851997176,826584.3804315842,828036.0676170884,823385.5000450896,845254.0228081171,834373.7192982893,828995.9299782749,836156.2189888875,749710.7735378538,781759.6098869371,785917.5504297387,807267.4938039479,829155.0709036806,838122.1042923146,825272.4351538034,830184.070117329,823778.0301314858,832055.0597949474,835199.7152759515,829508.1444545923,825487.5447971055,822783.9277387556,827137.5025392193,817390.8912310923
35,io.reactivex.rxjava3.internal.operators.observable.ObservableAnyTest._Benchmark.benchmark_470b4d56_anyWithPredicate1Observable,20735.411664264448,23220.4823132669,24041.50060994933,25217.387985274272,25254.632693401112,25582.75414569001,25448.37248098971,25477.206048013337,25601.02306339802,25213.923134758043,25579.031284278175,25596.568254636957,25580.295497678213,25654.502739394342,25612.51387011617,25713.320894432272,25667.481994348873,25599.463366611955,25750.493730195732,25622.748661823603,25472.399013336748,25472.66470331451,25583.77384647086,25580.767518620953,25600.813658295076,25691.845302010057,25553.208260891082,25530.1601434791,25654.62858051997,25343.567505533883
36,io.reactivex.rxjava3.internal.jdk8.ObservableCollectWithCollectorTest._Benchmark.benchmark_0e36610d_onSubscribeToObservable,670861.7584512031,664710.2586919926,668601.159260599,667113.7090038809,675730.1831133482,677398.0030109707,688010.2631870852,666954.2103179486,667395.08318222,667667.2341800823,657875.4732604118,678726.2413641412,677992.6956035806,684368.6078803943,692058.466307015,666547.7883562869,669660.440164004,694761.1250543436,663551.0668617875,672834.5061440286,666107.9424193072,672724.9781648384,669613.2066393704,657868.2050960468,651177.5830278117,661036.3980814221,650486.9958035413,652803.1517870623,647783.6889995497,654802.8497933906
37,io.reactivex.rxjava3.internal.operators.observable.ObservableMergeWithMaybeTest._Benchmark.benchmark_7fdda360_otherError,928866.5062783433,901530.150296466,929439.5787665019,885651.025283885,898660.6705957593,914779.1237543983,900963.3172092577,897276.3435985049,907558.7807539726,932418.5799882775,909902.5254589947,936857.4177717585,911671.2006657206,889681.4136636782,915230.55911492,901423.3635070246,935001.3724832531,925417.5817632312,932490.3700783977,945880.382669755,934381.2482870403,880483.7004435093,919705.6098875304,941068.9824394154,912519.8064223593,940716.3220270947,934896.8205957344,926244.3203254385,919662.294765577,891564.2720160271
38,io.reactivex.rxjava3.internal.operators.flowable.FlowableUsingTest._Benchmark.benchmark_8744d7a0_doubleOnSubscribe,634257.6950178427,614464.5068099556,630910.2657216543,631150.5763438084,633044.7372161205,629132.3024851519,626665.1802873323,630876.8865022953,619028.8192814768,623223.0649995382,618558.0844736478,633638.7884741252,634037.2078945184,634499.8960116144,632648.1251580061,636306.2094204972,633279.3509197291,628176.1309426376,634788.9903474352,629314.5156394041,634112.4725527156,633437.7752022193,633509.2117290996,623234.8451295794,626184.4690287643,626642.9454396145,635043.3289804568,635961.2791096041,626491.6829650867,633162.3686538932
39,io.reactivex.rxjava3.internal.operators.flowable.FlowableBufferTest._Benchmark.benchmark_558ff501_timedInternalState,42663.1229886984,47475.02654703947,50120.43763977432,89903.71653742557,91855.32852177581,92199.9948310806,92069.44031922893,91730.61880670894,91988.73325802755,91432.34096914675,92744.81058232098,92504.72232807701,92308.13563817627,92087.38340631129,92220.7137656656,92797.11165207723,92481.13114741739,92004.57937065086,92677.30703024089,91902.22834732657,92362.55316742518,92062.71147236746,91746.37842415481,91593.04849270193,91481.37403230064,92130.70939401304,91642.7881280599,91643.46015283377,90731.63649004053,91673.1138744236
